fauteuils;entrees_2021;entrees_2020;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
1546;154 942;111 866;OCINE;16,6;50.750679;2.250328;407871;HAUTS DE FRANCE;62765;15379;62;62501;Saint-Omer;63635;05-Unités urbaines de 20 000 à 100 000 hbts;9;32;7 797;38,5;De 150 à 200 000 entrées;D;;C;176;155;121;37,8;49,1;12,4;0,7;54;5,3
140;15 754;13 465;ASSOCIATION CULTURE ET CINEMA EN TERNOIS;22,7;50.381554;2.33712;412322;HAUTS DE FRANCE;62767;5103;62;62209;Saint-Pol-sur-Ternoise;8722;06-autres communes et unités urbaines;1;32;762;17;De 10 à 20 000 entrées;E;JPPR;C;96;75;16;53,3;33,2;13;0,5;31;10,4
170;17 336;13 262;LES TOILES DU NORD                                              ;11,4;50.527126;3.168609;423382;HAUTS DE FRANCE;59586;6282;59;59211;Templeuve;10581;06-autres communes et unités urbaines;1;32;687;30,7;De 10 à 20 000 entrées;NON;;C;67;58;21;60,6;28,3;11,1;0;11;6,2
126;11 355;9 444;LES TOILES DU NORD                                              ;22,8;50.526289;3.170036;423383;HAUTS DE FRANCE;59586;6282;59;59211;Templeuve;10581;06-autres communes et unités urbaines;1;32;612;20,2;De 10 à 20 000 entrées;E;JP;C;83;73;12;30;58,7;11,1;0,3;25;16,7
270;7 143;6 793;ASSOCIATION ARTS ET LOISIRS;11,4;50.471998;3.073172;427703;HAUTS DE FRANCE;59592;3925;59;756;Douai - Lens;509148;04-Unités urbaines de 100 000 hbts ou plus;1;27;166;5,2;De 5 à 10 000 entrées;NON;;B;68;59;1;51,2;32,5;14,9;1,4;7;14,1
445;60 561;30 117;PECOURT JOSEPH EMILE;30,6;50.524614;1.585193;430620;HAUTS DE FRANCE;62826;4484;62;62401;Berck;45143;05-Unités urbaines de 20 000 à 100 000 hbts;5;32;4 904;101,1;De 50 à 80 000 entrées;D;JPPR;B;191;153;114;49,8;36,9;12,7;0,7;72;15,2
299;10 228;10 606;LE FRESNOY STUDIO NATIONAL DES ARTS CONTEMPORAINS;89,2;50.699907;3.155883;430771;HAUTS DE FRANCE;59599;98126;59;59702;Lille (partie française);1056396;04-Unités urbaines de 100 000 hbts ou plus;2;28;551;-3,6;De 10 à 20 000 entrées;C;JP;B;102;71;8;56,7;15,8;18,1;9,4;63;89,1
638;42 826;30 866;LES ECRANS DE TOURCOING                                         ;6,4;50.721235;3.15888;430886;HAUTS DE FRANCE;59599;98126;59;59702;Lille (partie française);1056396;04-Unités urbaines de 100 000 hbts ou plus;5;32;4 169;38,7;De 40 à 50 000 entrées;NON;;B;79;67;63;25,8;62,2;12;0;7;4,3
3710;268 720;197 484;GAUMONT;19,5;50.339838;3.514954;440044;HAUTS DE FRANCE;59606;43859;59;59701;Valenciennes (partie française);337884;04-Unités urbaines de 100 000 hbts ou plus;15;32;14 181;36,1;De 200 à 300 000 entrées;NON;;C;295;212;177;32,4;52,1;14;1,5;94;10,5
316;3 102;3 774;KINO CINE;92,2;50.608989;3.134086;457562;HAUTS DE FRANCE;59009;63388;59;59702;Lille (partie française);1056396;04-Unités urbaines de 100 000 hbts ou plus;1;26;409;-17,8;De 2 à 5 000 entrées;C;RDJPPR;B;90;66;0;47,4;14,8;22,4;15,4;61;90,7
167;24 328;23 971;ASSOCIATION LA ROSE DES VENTS;79,7;50.616176;3.139061;457563;HAUTS DE FRANCE;59009;63388;59;59702;Lille (partie française);1056396;04-Unités urbaines de 100 000 hbts ou plus;1;29;790;1,5;De 20 à 30 000 entrées;C;RDJPPR;B;177;114;3;58,4;22,3;11,5;7,8;92;70,4
2835;344 409;268 911;UGC CINE CITE;15,8;50.615793;3.126269;457576;HAUTS DE FRANCE;59009;63388;59;59702;Lille (partie française);1056396;04-Unités urbaines de 100 000 hbts ou plus;12;32;10 587;28,1;De 300 à 450 000 entrées;NON;;B;175;129;118;36,3;49,5;13,6;0,6;36;10,1
96;4 350;6 731;ASSOCIATION CINEMA GERARD PHILIPE;41,7;50.68623;3.14461;467301;HAUTS DE FRANCE;59646;20714;59;59702;Lille (partie française);1056396;04-Unités urbaines de 100 000 hbts ou plus;1;28;277;-35,4;De 2 à 5 000 entrées;NON;;B;117;89;0;54;31;14,4;0,6;39;30,5
1744;127 431;92 145;LE PARIS                                                        ;17,6;50.273088;3.97037;720700;HAUTS DE FRANCE;59392;29919;59;59601;Maubeuge (partie française);112104;04-Unités urbaines de 100 000 hbts ou plus;9;32;8 125;38,3;De 100 à 150 000 entrées;C;PR;C;188;157;121;30,5;55,1;13,3;1,2;56;4,5
345;4 504;6 590;REGIE SERVICE PUBLIC STATION VALMOPARC;14,5;45.46071;6.441929;12401;AUVERGNE / RHONE-ALPES;73024;803;73;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;11;306;-31,7;De 2 à 5 000 entrées;NON;;R;63;60;16;41,2;50,3;8,5;0;13;4,4
150;1 675;1 081;73210 ZIMAGES;20,9;45.555539;6.651442;12833;AUVERGNE / RHONE-ALPES;73006;4596;73;73201;Aime;8427;06-autres communes et unités urbaines;1;21;55;54,9;Moins de 2000 entrées;NON;;C;50;42;8;62;23,1;14,9;0;9;15,5
870;22 356;16 629;VICTORIA;93,6;45.68994;5.909791;13513;AUVERGNE / RHONE-ALPES;73008;30563;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;5;32;3 514;34,4;De 20 à 30 000 entrées;C;PR;B;178;146;118;72,4;12,1;10,2;5,4;132;91,6
247;12 758;5 679;LES AMIS DU CINEMA;3,3;45.677069;6.392496;14071;AUVERGNE / RHONE-ALPES;73011;19772;73;73401;Albertville;41936;05-Unités urbaines de 20 000 à 100 000 hbts;1;32;661;124,7;De 10 à 20 000 entrées;NON;;C;49;49;35;20,8;60,6;17,8;0,8;1;4,3
365;25 039;19 309;LES AMIS DU CINEMA;60,2;45.676502;6.391967;14073;AUVERGNE / RHONE-ALPES;73011;19772;73;73401;Albertville;41936;05-Unités urbaines de 20 000 à 100 000 hbts;2;32;1 668;29,7;De 20 à 30 000 entrées;D;RDJP;C;150;119;47;74,7;10,6;10,9;3,8;82;55,6
214;1 038;2 182;SYNDICAT INITIATIVE ALBIEZ;16,3;45.217522;6.343043;14222;AUVERGNE / RHONE-ALPES;73013;380;73;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;13;100;-52,4;Moins de 2000 entrées;NON;;R;59;54;6;42,6;50,9;6,5;0;13;7,6
241;18 341;12 147;BOCCA BERNARD ALBERT;31,9;45.394059;6.075331;15374;AUVERGNE / RHONE-ALPES;38006;4168;38;358;Allevard;14861;06-autres communes et unités urbaines;2;32;841;51;De 10 à 20 000 entrées;E;JP;C;125;110;48;48,8;41,3;9,1;0,8;46;25,2
172;1 071;2 364;GERARD DAVOINE ET SES ENFANTS;17,4;45.404713;6.578019;15792;AUVERGNE / RHONE-ALPES;73015;1900;73;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;12;151;-54,7;Moins de 2000 entrées;NON;;R;36;33;0;39;42,6;18,3;0;8;12,4
307;9 803;6 821;COMMUNE D AMBERT;23,6;45.547184;3.745498;16573;AUVERGNE / RHONE-ALPES;63003;6879;63;63203;Ambert;7441;06-autres communes et unités urbaines;2;32;676;43,7;De 5 à 10 000 entrées;E;JP;C;100;84;1;60,6;30,2;8,9;0,3;30;10,7
347;8 671;6 042;CINEMA DE LA VIOUZE;24,7;45.928236;2.829038;17961;AUVERGNE / RHONE-ALPES;63004;1680;63;63112;Saint-Georges-de-Mons;3675;06-autres communes et unités urbaines;1;32;562;43,5;De 5 à 10 000 entrées;E;JP;B;117;105;0;49,1;38,8;11,5;0,6;36;11,8
1839;290 748;180 146;PATHE ANNECY DECAVISION;17,3;45.912917;6.125425;19901;AUVERGNE / RHONE-ALPES;74010;131481;74;74601;Annecy;177543;04-Unités urbaines de 100 000 hbts ou plus;10;32;9 672;61,4;De 200 à 300 000 entrées;NON;;C;176;139;134;39;44,5;15,5;1;35;11,1
448;54 782;49 609;ROUEX;98,6;45.898226;6.123792;19941;AUVERGNE / RHONE-ALPES;74010;131481;74;74601;Annecy;177543;04-Unités urbaines de 100 000 hbts ou plus;4;32;3 371;10,4;De 50 à 80 000 entrées;A;RD;C;128;103;95;66,8;16,9;10;6,2;100;99
174;8 860;12 782;MJC POUR TOUS D ANNECY NOVEL;75,5;45.917017;6.134075;19945;AUVERGNE / RHONE-ALPES;74010;131481;74;74601;Annecy;177543;04-Unités urbaines de 100 000 hbts ou plus;1;32;426;-30,7;De 5 à 10 000 entrées;B;JP;C;100;59;1;55;19,3;20,7;5;48;75,8
1188;2 207;0;BONLIEU SCENE NATIONALE;100;45.902197;6.128472;19951;AUVERGNE / RHONE-ALPES;74010;131481;74;74601;Annecy;177543;04-Unités urbaines de 100 000 hbts ou plus;2;2;26;#DIV/0!;De 2 à 5 000 entrées;NON;;C;20;1;0;0;0;100;0;1;100
111;7 501;12 934;MJC CENTRE ANNEMASSE;90,6;46.191752;6.231982;19983;AUVERGNE / RHONE-ALPES;74012;36648;74;652;Genève (SUI) - Annemasse (partie française);189489;04-Unités urbaines de 100 000 hbts ou plus;1;32;529;-42;De 5 à 10 000 entrées;C;RDJP;C;81;61;1;61,3;17,7;11,2;9,8;55;76,1
525;41 564;24 580;BAUCINE;21,4;45.242757;4.670325;20203;AUVERGNE / RHONE-ALPES;7010;16912;7;7401;Annonay;27999;05-Unités urbaines de 20 000 à 100 000 hbts;4;32;1 960;69,1;De 40 à 50 000 entrées;D;;C;152;126;69;44,2;44,4;10,1;1,3;55;13,4
103;1 452;1 414;ASSOCIATION ANOST CINEMA;59,1;47.068237;4.09482;20311;BOURGOGNE / FRANCHE-COMTE;71009;738;71;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;32;120;2,7;Moins de 2000 entrées;E;;R;77;59;0;66,1;23,6;5,5;4,7;34;62
2648;223 580;177 988;SOCIETE DES GRANDS ECRANS DU GENEVOIS;20,3;46.1393558;6.124697400000059;22231;AUVERGNE / RHONE-ALPES;74016;2622;74;652;Genève (SUI) - Annemasse (partie française);189489;04-Unités urbaines de 100 000 hbts ou plus;12;32;11 119;25,6;De 200 à 300 000 entrées;NON;;B;213;181;155;30,8;51;16,9;1,3;71;11,3
2479;282 515;191 441;SOCIETE DES CINEMAS D AUBIERE;12,3;45.756523;3.143499;28462;AUVERGNE / RHONE-ALPES;63014;10897;63;63701;Clermont-Ferrand;277993;04-Unités urbaines de 100 000 hbts ou plus;14;32;13 233;47,6;De 200 à 300 000 entrées;NON;;B;192;167;140;35,7;48,8;14,7;0,7;51;7,6
150;4 879;4 364;CINE PARC;66,3;45.71712;3.633074;29741;AUVERGNE / RHONE-ALPES;63016;912;63;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;35;191;11,8;De 2 à 5 000 entrées;E;JP;R;38;25;0;93,8;2,7;3,4;0;16;59,5
1073;97 378;67 758;SOCIETE DES CINEMAS D AURILLAC;21,1;44.92393;2.442797;31236;AUVERGNE / RHONE-ALPES;15014;26822;15;15401;Aurillac;33258;05-Unités urbaines de 20 000 à 100 000 hbts;7;32;7 129;43,7;De 80 à 100 000 entrées;D;JP;C;204;169;108;48;40,2;11,1;0,7;68;12,6
97;247;156;SKI CLUB AURIS EN OISANS;0;45.037556;6.081406;31331;AUVERGNE / RHONE-ALPES;38020;189;38;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;6;6;58,3;Moins de 2000 entrées;NON;;R;6;6;1;43,3;56,7;0;0;0;0
160;5 509;6 036;MC4  DISTRIBUTION;33,9;45.1750733;5.540751;32092;AUVERGNE / RHONE-ALPES;38225;3133;38;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;32;322;-8,7;De 5 à 10 000 entrées;E;;R;160;150;26;57,2;30,5;11,1;1,3;66;36,1
417;37 701;25 713;CINEMA ARLETTY;27,7;46.95158;4.296621;32363;BOURGOGNE / FRANCHE-COMTE;71014;14199;71;71302;Autun;14199;06-autres communes et unités urbaines;4;31;2 222;46,6;De 30 à 40 000 entrées;E;RDJPPR;I;153;126;48;50,9;37,6;11,1;0,4;58;19,3
192;6 812;2 435;COMMUNE D AUXONNE;20,3;47.193943;5.404892;32771;BOURGOGNE / FRANCHE-COMTE;21038;7694;21;21206;Auxonne;7694;06-autres communes et unités urbaines;1;29;316;179,8;De 5 à 10 000 entrées;E;;I;86;77;1;38,8;42,9;17,6;0,6;20;11,7
194;7 357;5 863;AEP LE FOYER BAUMOIS STELLA CINEMA;35,2;47.353131;6.359659;42201;BOURGOGNE / FRANCHE-COMTE;25047;5138;25;25201;Baume-les-Dames;5138;06-autres communes et unités urbaines;2;30;617;25,5;De 5 à 10 000 entrées;NON;;I;163;149;3;60,2;29,3;9,9;0,6;62;17,5
80;1 713;2 855;OFFICE DE TOURISME D'ARECHES BEAUFORT;11,9;45.717264;6.575641;44005;AUVERGNE / RHONE-ALPES;73034;2140;73;73106;Beaufort;3694;06-autres communes et unités urbaines;1;11;74;-40;Moins de 2000 entrées;NON;;C;33;31;6;56,5;34;9,5;0;7;7,2
100;2 654;2 029;VILLERMAUX CYRILLE JOSEPH GERARD;5,6;44.368236;4.268552;44239;AUVERGNE / RHONE-ALPES;7028;517;7;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;10;22;30,8;De 2 à 5 000 entrées;NON;;R;10;7;2;0;100;0;0;1;2,9
898;66 203;39 414;CAP'CINEMA BEAUNE                                               ;16,1;47.026717;4.841456;45266;BOURGOGNE / FRANCHE-COMTE;21054;21472;21;21401;Beaune;21472;05-Unités urbaines de 20 000 à 100 000 hbts;6;32;6 078;68;De 50 à 80 000 entrées;D;RDJP;I;156;131;94;45;39,7;14;1,3;53;10,5
374;29 080;20 095;CLEMENCON BERNADETTE EPOUSE BRACOUD;28,8;45.338891;5.057286;45602;AUVERGNE / RHONE-ALPES;38034;5036;38;38202;Beaurepaire;6004;06-autres communes et unités urbaines;2;31;1 246;44,7;De 20 à 30 000 entrées;E;RDJP;C;183;156;23;53,6;35,8;9,3;1,3;75;21,8
2973;202 218;153 048;PATHE BELFORT;31;47.63059;6.861946;47476;BOURGOGNE / FRANCHE-COMTE;90010;47763;90;555;Belfort;81123;05-Unités urbaines de 20 000 à 100 000 hbts;14;32;11 980;32,1;De 200 à 300 000 entrées;D;RDJPPR;C;305;227;201;39;44,8;14,7;1,6;119;17,2
390;15 869;12 693;COMMUNE DE VALSERHONE;15,6;46.107207;5.825389;47950;AUVERGNE / RHONE-ALPES;1033;16800;1;357;Bellegarde-sur-Valserine;17713;06-autres communes et unités urbaines;2;32;830;25;De 10 à 20 000 entrées;E;;C;88;80;43;43,1;49;7;0,9;24;9,6
247;1 621;2 860;DAVOINE ET COMPAGNIE;27,6;45.57230759999999;6.741789599999947;48241;AUVERGNE / RHONE-ALPES;73150;3831;73;73201;Aime;8427;06-autres communes et unités urbaines;1;13;138;-43,3;Moins de 2000 entrées;NON;;B;61;58;5;41,9;45,8;12,3;0;17;5,1
299;34 269;27 477;ASSOCIATION IDEAL CINEMA;42,9;46.10617;4.748173;48422;AUVERGNE / RHONE-ALPES;69019;13330;69;451;Belleville;24799;05-Unités urbaines de 20 000 à 100 000 hbts;2;32;1 450;24,7;De 30 à 40 000 entrées;D;RDJP;C;223;188;38;52;32,5;13;2,5;102;19,5
434;24 554;17 239;CINE L'ARLEQUIN;20,4;45.759249;5.690752;48503;AUVERGNE / RHONE-ALPES;1034;9520;1;1205;Belley;10711;06-autres communes et unités urbaines;3;32;1 553;42,4;De 20 à 30 000 entrées;E;;C;160;147;82;43,3;41,8;14,6;0,4;57;12,6
337;35 225;35 703;SAUCIER COLARD CHARLOTTE;94,6;47.240015;6.025346;52141;BOURGOGNE / FRANCHE-COMTE;25056;120032;25;25602;Besançon;139365;04-Unités urbaines de 100 000 hbts ou plus;3;32;2 868;-1,3;De 30 à 40 000 entrées;B;RDJPPR;C;130;92;81;58,7;19,1;14,8;7,4;87;93,9
426;7 633;11 900;ASSOCIATION ESPACE BESANCON PLANOISE;100;47.21818;5.973484;52162;BOURGOGNE / FRANCHE-COMTE;25056;120032;25;25602;Besançon;139365;04-Unités urbaines de 100 000 hbts ou plus;1;24;135;-35,9;De 5 à 10 000 entrées;B;PR;C;35;3;0;53,6;0;0;46,4;3;100
1330;122 982;72 087;MEGARAMA BEAUX ARTS;28,7;47.240272;6.023995;52174;BOURGOGNE / FRANCHE-COMTE;25056;120032;25;25602;Besançon;139365;04-Unités urbaines de 100 000 hbts ou plus;8;32;7 742;70,6;De 100 à 150 000 entrées;NON;;C;170;133;119;42,4;42,5;13,3;1,8;54;23,3
336;3 989;2 982;BOULARAND CHRISTIAN MICHEL;58,2;45.512152;2.93212;52532;AUVERGNE / RHONE-ALPES;63038;1569;63;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;24;293;33,8;De 2 à 5 000 entrées;NON;;R;104;95;1;77,6;16,4;3,8;2,2;63;23,8
150;7 692;7 376;ASSOCIATION CINEVASION;36,3;47.9228694;6.6550746000000345;58121;AUVERGNE / RHONE-ALPES;43165;1554;43;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;32;440;4,3;De 5 à 10 000 entrées;E;JP;R;72;58;0;72,7;22;5,4;0;24;30,4
183;4 509;3 066;ASSOCIATION CINEMA L ENTRACT;29,7;45.7445112;4.006010699999933;59211;AUVERGNE / RHONE-ALPES;42019;3287;42;42201;Boën;7427;06-autres communes et unités urbaines;1;26;247;47,1;De 2 à 5 000 entrées;E;;C;106;88;1;61;22,4;15,4;1,3;34;25,7
632;43 701;0;CINE CIMES;22,7;46.068578;6.412198;62264;AUVERGNE / RHONE-ALPES;74042;12968;74;74502;Cluses;92915;05-Unités urbaines de 20 000 à 100 000 hbts;3;32;2 426;#DIV/0!;De 40 à 50 000 entrées;NON;;C;147;133;66;39,3;46,4;13,2;1,1;54;11,9
152;9 046;4 961;CINEVASION                                                      ;21,1;46.618744;3.759124;67304;BOURGOGNE / FRANCHE-COMTE;71047;4893;71;71201;Bourbon-Lancy;4893;06-autres communes et unités urbaines;1;32;656;82,3;De 5 à 10 000 entrées;E;JP;I;135;111;17;51,7;35,4;12,1;0,8;40;11,5
124;1 356;1 368;S.E.C.B.A. SA SOCIETE D EXPLOITATION DU CASINO DE BOURBON-L ARCH;33,6;46.585435;3.054345;67312;AUVERGNE / RHONE-ALPES;3036;2638;3;3102;Bourbon-l'Archambault;2638;06-autres communes et unités urbaines;1;32;133;-0,9;Moins de 2000 entrées;NON;;I;40;35;0;81,4;8,8;8;1,8;14;29
192;5 706;5 366;LE ROXY;48,1;45.585925;2.742025;67333;AUVERGNE / RHONE-ALPES;63047;1814;63;63102;La Bourboule;2308;06-autres communes et unités urbaines;1;30;269;6,3;De 5 à 10 000 entrées;E;JP;C;62;53;3;71,2;18,1;9,3;1,4;23;33
213;8 541;8 119;ASSOCIATION DU CINEMA LE FOYER                                  ;38,1;45.295097;4.558306;67734;AUVERGNE / RHONE-ALPES;42023;2986;42;42102;Bourg-Argental;2986;06-autres communes et unités urbaines;1;31;235;5,2;De 5 à 10 000 entrées;E;JP;I;106;89;1;62,9;23,6;11,6;1,8;41;30,4
150;3 046;688;LES CINEMAS ASSOCIES;68,1;45.075098;6.013937;67903;AUVERGNE / RHONE-ALPES;38052;3369;38;38116;Le Bourg-d'Oisans;3369;06-autres communes et unités urbaines;1;8;97;342,7;De 2 à 5 000 entrées;NON;;I;33;19;1;39,8;23,5;15,9;20,8;12;55,5
106;3 339;2 329;LES CINEMAS ASSOCIES;34,2;45.055549;6.028706;67904;AUVERGNE / RHONE-ALPES;38052;3369;38;38116;Le Bourg-d'Oisans;3369;06-autres communes et unités urbaines;1;30;207;43,4;De 2 à 5 000 entrées;E;JP;I;96;86;5;60,1;25,2;13,1;1,5;38;31,6
594;11 800;10 416;ALLIANCE BOURGUIGNONNE CINEMATOGRAPHIQUE;98,7;46.206273;5.22595;67981;AUVERGNE / RHONE-ALPES;1053;43006;1;1501;Bourg-en-Bresse;63485;05-Unités urbaines de 20 000 à 100 000 hbts;3;28;1 100;13,3;De 10 à 20 000 entrées;D;;C;78;65;29;71,1;6,5;17,3;5,1;63;99,3
2010;214 843;143 231;KINEPOLIS BOURGOIN;22,3;45.590599;5.277321;68423;AUVERGNE / RHONE-ALPES;38053;29096;38;38501;Bourgoin-Jallieu;60732;05-Unités urbaines de 20 000 à 100 000 hbts;12;32;11 392;50;De 200 à 300 000 entrées;D;;C;231;188;150;34,5;50,1;13,8;1,6;76;9,6
388;27 852;19 588;B.S.M CINE                                                      ;29,2;45.622605;6.777587;68517;AUVERGNE / RHONE-ALPES;73054;7654;73;73204;Bourg-Saint-Maurice;10066;06-autres communes et unités urbaines;3;32;2 222;42,2;De 20 à 30 000 entrées;E;RDJP;C;173;146;118;46,6;38,4;14,2;0,8;67;19
358;10 692;7 123;LES AMIS DU CINEMA;51,1;45.452663;6.567576;74553;AUVERGNE / RHONE-ALPES;73057;512;73;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;27;653;50,1;De 10 à 20 000 entrées;E;;R;147;127;6;80,9;9,9;7,5;1,6;75;45,1
313;2 572;9 354;CINEMA LE PARIS;22,5;45.292071;3.387558;75492;AUVERGNE / RHONE-ALPES;43040;7015;43;43202;Brioude;7673;06-autres communes et unités urbaines;1;30;167;-72,5;De 2 à 5 000 entrées;E;JP;C;64;56;0;61,6;28,7;9,7;0;16;19,2
345;30 999;23 477;ASSOCIATION LES AMIS DU CINEMA;53,1;45.731192;4.914994;76073;AUVERGNE / RHONE-ALPES;69029;42625;69;758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;2;29;1 581;32;De 30 à 40 000 entrées;C;RDJPPR;B;160;118;41;73,1;15,4;11,3;0,3;71;47,7
151;9 839;8 032;REGAIN;61,5;44.275689;5.27174;78505;AUVERGNE / RHONE-ALPES;26063;2400;26;26101;Buis-les-Baronnies;2400;06-autres communes et unités urbaines;1;32;656;22,5;De 5 à 10 000 entrées;E;RDJPPR;I;196;163;0;55,1;23,3;16,5;5,1;102;53,5
267;10 644;7 358;CALUIRE PAROISSES;65,2;45.797955;4.866922;82603;AUVERGNE / RHONE-ALPES;69034;43469;69;758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;27;355;44,7;De 10 à 20 000 entrées;C;;B;104;85;0;74,5;12;11,2;2,3;57;56,2
141;16 670;11 256;COMMUNE DE CHALLES LES EAUX;14,2;45.548622;5.986578;94802;AUVERGNE / RHONE-ALPES;73064;5856;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;1;29;614;48,1;De 10 à 20 000 entrées;C;;B;70;58;12;53,9;33,7;12,4;0;13;13,1
1134;3 006;3 511;COMMUNE DE CHALON SUR SAONE;84,6;46.779485;4.849123;95052;BOURGOGNE / FRANCHE-COMTE;71076;46316;71;71501;Chalon-sur-Saône;76866;05-Unités urbaines de 20 000 à 100 000 hbts;2;5;38;-14,4;De 2 à 5 000 entrées;NON;;C;7;4;0;34,6;40,2;25,2;0;3;59,8
1637;254 702;154 675;CINEMA RITZ;22,5;46.775786;4.864432;95076;BOURGOGNE / FRANCHE-COMTE;71076;46316;71;71501;Chalon-sur-Saône;76866;05-Unités urbaines de 20 000 à 100 000 hbts;12;32;12 519;64,7;De 200 à 300 000 entrées;NON;;C;248;212;177;41,8;43,8;13,1;1,4;98;12,4
157;7 869;5 389;MALRAUX SCENE NATIONALE CHAMBERY  SAVOIE;61,7;45.563024;5.924935;95405;AUVERGNE / RHONE-ALPES;73065;60376;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;1;32;318;46;De 5 à 10 000 entrées;B;JPPR;C;86;24;9;35,1;29,2;20;15,7;13;33,3
584;54 687;44 928;SOCIETES DES CINEMAS ASTREE ET ALPHA;98,7;45.566066;5.923359;95413;AUVERGNE / RHONE-ALPES;73065;60376;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;4;32;3 693;21,7;De 50 à 80 000 entrées;B;RDJPPR;C;159;97;90;63,4;19,8;11,8;4,9;92;99,1
235;9 575;8 502;FORUM CINEMA;94;45.592248;5.919227;95451;AUVERGNE / RHONE-ALPES;73065;60376;73;73601;Chambéry;197395;04-Unités urbaines de 100 000 hbts ou plus;2;24;1 154;12,6;De 5 à 10 000 entrées;B;RDJP;C;124;73;24;60,9;9,8;18;11,3;67;94,2
196;6 875;4 247;CINEMA SCOOP;62,8;45.061194;4.302941;95732;AUVERGNE / RHONE-ALPES;43051;2497;43;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;31;716;61,9;De 5 à 10 000 entrées;E;RDJP;R;152;123;1;65,6;18,6;11,3;4,5;79;55,5
508;30 162;22 946;CHAMONIX SPECTACLES;27,4;45.923063;6.86902;96184;AUVERGNE / RHONE-ALPES;74056;9034;74;74301;Chamonix-Mont-Blanc;12088;06-autres communes et unités urbaines;3;32;1 818;31,4;De 30 à 40 000 entrées;E;JP;C;163;119;54;53,1;34,9;11,4;0,6;55;21,6
389;18 485;10 108;LES TROIS REPUBLIQUES;26,8;46.748543;5.906232;96611;BOURGOGNE / FRANCHE-COMTE;39097;8379;39;39301;Champagnole;10391;06-autres communes et unités urbaines;3;32;1 490;82,9;De 10 à 20 000 entrées;E;RDJP;C;159;144;34;47,4;37,6;14,7;0,3;65;14,2
170;1 311;1 219;SOCIETE DES CINEMAS DE COURCHEVEL;12,7;45.454122;6.692461;96641;AUVERGNE / RHONE-ALPES;73071;588;73;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;10;114;7,5;Moins de 2000 entrées;NON;;R;52;50;6;50,8;29,4;19,8;0;10;6
400;4 151;4 813;UNION REG FEDERATIONS OEUVRES LAIQUES AUVERGNE RHONE ALPES;16,7;45.626941;4.935433;101491;AUVERGNE / RHONE-ALPES;69270;4402;69;758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;27;131;-13,8;De 2 à 5 000 entrées;C;JP;B;68;53;0;62,5;30,4;7,1;0;13;11,1
300;13 028;8 498;ASS CINEMATOGRAPHIQUE DE CHARBONNIERES;50,8;45.780835;4.739883;101692;AUVERGNE / RHONE-ALPES;69044;5264;69;758;Lyon;1696765;04-Unités urbaines de 100 000 hbts ou plus;1;28;438;53,3;De 10 à 20 000 entrées;C;;B;122;100;6;68,6;16,7;13,7;1,1;54;42,3
301;7 933;6 595;SCENI QUA NON;52,8;47.176632;3.0219310999999607;102173;BOURGOGNE / FRANCHE-COMTE;58059;4871;58;254;La Charité-sur-Loire;5350;06-autres communes et unités urbaines;2;32;1 025;20,3;De 5 à 10 000 entrées;E;RDJPPR;C;182;151;3;64,1;21,1;10,9;3,8;83;43,1
